    reftest_runner_test.go:134: Found 99 WPT reftest files
    reftest_runner_test.go:148: Summary: 99/99 passed, 0 failed
--- PASS: TestWPTReftests (3.62s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-edge-pixels-2.html (0.06s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-edge-pixels.html (0.07s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-fixed-clip.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-grayscale-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-image-size-filter-size-mismatch.html (0.07s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-inline-positioning.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-invalid.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-isolation-fixed.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-isolation-isolate.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-opacity-rounded-clip.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-paint-order.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-plus-filter.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-plus-mask-large.html (0.15s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-plus-mask.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-plus-opacity.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-plus-will-change-opacity.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-reference-filter-mutated.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-reference-filter.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-root-element.html (0.07s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-scale-transform.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-svg-blur.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-svg-foreignObject.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-svg.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filter-transform.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-update.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filter-zero-size.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/backdrop-filters-blur-large.html (0.13s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-brightness.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-contrast.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-grayscale-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-grayscale-002.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-grayscale-003.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-hue-rotate.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-invert.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-opacity.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-saturate.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/backdrop-filters-sepia.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/background-image-blur-repaint.html (0.13s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/blur-clip-stacking-context-001.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/blur-text.html (0.09s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/clip-under-filter-001.html (0.07s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/clip-under-filter-002.html (0.07s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/clip-under-filter-003.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/css-backdrop-filter-transform-clip.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-blur.html (0.06s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-brightness.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-combined.html (0.07s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-contrast.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-drop-shadow.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-grayscale.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-hue-rotate.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-invert.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-opacity.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-saturate.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-backdrop-filters-animation-sepia.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-blur.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-brightness.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-combined-001.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-contrast.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-drop-shadow.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-grayscale.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-hue-rotate.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-invert.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-opacity.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-saturate.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-filters-animation-sepia.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/css-reference-large-svg-filter.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/drop-shadow-clipped-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/drop-shadow-currentcolor-dynamic-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/drop-shadow-currentcolor-dynamic-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/drop-shadow-currentcolor-dynamic-003.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/drop-shadow-with-3d-transform.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/dynamic-filter-changes-001.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-add-hw-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/effect-reference-after-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-delete.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-displacement-negative-scale-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/effect-reference-feimage-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/effect-reference-feimage-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/effect-reference-feimage-003.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/effect-reference-feimage-004.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-lighting-no-light.tentative.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-local-url-with-base-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/effect-reference-merge-no-inputs.tentative.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/effect-reference-obb-dimensions.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/effect-reference-on-span.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-on-transparent-element.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-rename-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-rename-002.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-source-alpha-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/effect-reference-source-alpha-002.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/empty-element-with-filter-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/empty-element-with-filter-003.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/empty-element-with-filter-004.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/empty-element-with-filter.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/feComposite-intersection-feTile-input-svg.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/feComposite-intersection-feTile-input.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/fecolormatrix-display-p3.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/fecolormatrix-negative.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/fecolormatrix-special-value.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/fecolormatrix-type.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/fecomponenttransfer-display-p3.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/fecomposite-non-zero-inoffset-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/feconvolve-divisor.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/feconvolve-region-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/feconvolve-region-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/feflood-with-filter-reference.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-brightness-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filter-cb-abspos-inline-001.html (0.04s)
    --- SKIP: TestWPTCSS3Reftests/filter-effects/filter-cb-abspos-inline-002.html (0.00s)
    --- SKIP: TestWPTCSS3Reftests/filter-effects/filter-cb-abspos-inline-003.html (0.00s)
    --- SKIP: TestWPTCSS3Reftests/filter-effects/filter-cb-dynamic-1a.html (0.00s)
    --- SKIP: TestWPTCSS3Reftests/filter-effects/filter-cb-dynamic-1b.html (0.00s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filter-chained-url-url-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-contrast-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-contrast-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-contrast-003.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-effect-remove-unattached.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-external-001-test.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-external-002-test.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-grayscale-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-grayscale-002.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-grayscale-003.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-grayscale-004.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-grayscale-005.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-hue-rotate-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-hue_rotate-001-test.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-hue_rotate-002-test.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-invalid.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filter-invert-001-test.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-invert-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-invert-002-test.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filter-region-calc-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filter-region-html-content-viewport.tentative.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-region-negative-positioned-child-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-region-transformed-child-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-region-transformed-composited-child-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filter-region-units-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filter-saturate-001-test.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-saturate-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-scale-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-scaling-001.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-sepia-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-subregion-01.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filter-turbulence-invalid-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filter-url-to-non-existent-filter-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filter-with-mix-blend-mode.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filtered-block-is-container.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filtered-html-is-not-container.html (0.08s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filtered-inline-applies-to-float.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/filtered-inline-is-container.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-drop-shadow-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-drop-shadow-002.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-drop-shadow-003.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-grayscale-001-test.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-opacity-001-test.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-opacity-002-test.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-sepia-001-test.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-test-brightness-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-test-brightness-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/filters-test-brightness-003.html (0.03s)
    --- SKIP: TestWPTCSS3Reftests/filter-effects/fixed-pos-filter-clip-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/fixed-pos-filter-clip-002.html (0.15s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/hidpi-invert-filter-background.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/kernel-unit-length-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/kernel-unit-length-002.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/lighting-region.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/limiting-cone-angle.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/morphology-mirrored.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/reference-filter-update-on-attribute-change-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/remove-filter-repaint.html (0.06s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/repaint-added-backdrop-filter.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/root-element-with-opacity-filter-001.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/style-block-filter-iframe-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-empty-container-with-filter-content-added.html (0.03s)
    --- SKIP: TestWPTCSS3Reftests/filter-effects/svg-empty-element-with-filter-001.html (0.01s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-empty-hidden-foreignobject-with-filter-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-external-filter-resource.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-feflood-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-feimage-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-feimage-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-feimage-003.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-feimage-004.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-feimage-005.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-feoffset-001.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-filter-filter-units-user-space.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-filter-primitive-units-user-space.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-filter-vs-clip-path.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-filter-vs-mask.html (0.05s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-image-root-filter.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-multiple-filter-functions.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-mutation-drop-shadow-color.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-mutation-drop-shadow-offset.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-mutation-filter-used-by-mask.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-mutation-function-to-url.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-mutation-group-position-changed.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-mutation-group-size-changed.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-mutation-group-transform-changed.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-mutation-object-position-changed.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-mutation-object-size-changed.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-mutation-object-transform-changed.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-mutation-single-to-multiple-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-mutation-single-to-multiple-002.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-mutation-url-to-function.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-relative-urls-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-relative-urls-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-shorthand-drop-shadow-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-shorthand-hue-rotate-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-sourcegraphic-currentcolor-dynamic-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-sourcegraphic-invalidation-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-unknown-input-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-unknown-input-002.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/svg-visibility-hidden-element-with-filter-001.html (0.03s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-visibility-hidden-element-with-filter-002.html (0.04s)
    --- FAIL: TestWPTCSS3Reftests/filter-effects/svg-visibility-hidden-element-with-filter-003.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-feblend-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-feblend-002.html (0.05s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-fecomponenttransfer-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-fecomponenttransfer-002.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-fecomposite-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-fecomposite-002.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-feconvolvematrix-001.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-feconvolvematrix-002.html (0.03s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-fediffuselighting-001.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-fediffuselighting-002.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-fediffuselighting-003.html (0.04s)
    --- PASS: TestWPTCSS3Reftests/filter-effects/tainting-fediffuselighting-dynamic.html (0.04s)
